2018-04-05 21:30:00,Estudiantes,Santos,0.0,1.0,2018.0,group stage,0,0,0,0,0,1,0,1,0,0,0,0.0,0.14285714285714285
2013-12-08 17:00:00,São Paulo,Coritiba,0.0,1.0,2013.0,pontos corridos,0,0,0,1,0,0,0,0,0,0,1,0.0,0.14285714285714285
2016-11-20 19:30:00,Chapecoense,São Paulo,2.0,0.0,2016.0,pontos corridos,2,0,0,0,0,1,0,0,1,0,0,0.25,0.0
2016-10-22 17:00:00,São Paulo,Ponte Preta,2.0,0.0,2016.0,pontos corridos,2,0,0,1,0,0,0,0,0,0,1,0.25,0.0
2012-07-29 18:30:00,Cruzeiro,Palmeiras,2.0,1.0,2012.0,pontos corridos,2,0,0,0,0,1,1,0,0,0,0,0.25,0.14285714285714285
2017-06-14 21:45:00,Santos,Palmeiras,1.0,0.0,2017.0,pontos corridos,2,0,1,0,0,0,1,0,0,0,0,0.125,0.0
2016-09-14 21:45:00,Coritiba,Corinthians,1.0,1.0,2016.0,pontos corridos,1,0,0,0,0,1,0,0,0,1,0,0.125,0.14285714285714285
2018-06-10 16:00:00,Ceará,Palmeiras,2.0,2.0,2018.0,pontos corridos,1,0,0,0,0,1,1,0,0,0,0,0.25,0.2857142857142857
2015-05-23 18:30:00,São Paulo,Joinville,3.0,0.0,2015.0,pontos corridos,2,0,0,1,0,0,0,0,0,0,1,0.375,0.0
2016-03-16 19:30:00,Trujillanos (VEN),São Paulo,1.0,1.0,2016.0,group stage,1,0,0,0,0,1,0,0,1,0,0,0.125,0.14285714285714285
2015-10-18 16:00:00,São Paulo,Vasco da Gama,2.0,2.0,2015.0,pontos corridos,1,0,0,1,0,0,0,0,0,0,1,0.25,0.2857142857142857
2013-08-11 18:30:00,Portuguesa,São Paulo,2.0,1.0,2013.0,pontos corridos,2,0,0,0,0,1,0,0,1,0,0,0.25,0.14285714285714285
2019-06-12 21:30:00,Santos,Corinthians,1.0,0.0,2019.0,pontos corridos,2,0,1,0,0,0,0,0,0,1,0,0.125,0.0
2012-09-12 19:30:00,Corinthians,Ponte Preta,1.0,1.0,2012.0,pontos corridos,1,0,0,0,1,0,0,0,0,0,1,0.125,0.14285714285714285
2021-08-29 16:00:00,Juventude,São Paulo,1.0,1.0,2021.0,pontos corridos,1,0,0,0,0,1,0,0,1,0,0,0.125,0.14285714285714285
2018-06-10 19:00:00,Santos,Internacional,1.0,2.0,2018.0,pontos corridos,0,0,1,0,0,0,0,0,0,0,1,0.125,0.2857142857142857
2017-08-14 20:00:00,Santos,Fluminense,0.0,0.0,2017.0,pontos corridos,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0
2017-11-16 20:00:00,Palmeiras,Sport,5.0,1.0,2017.0,pontos corridos,2,1,0,0,0,0,0,0,0,0,1,0.625,0.14285714285714285
2014-05-29 21:00:00,Bahia,Santos,0.0,2.0,2014.0,pontos corridos,0,0,0,0,0,1,0,1,0,0,0,0.0,0.2857142857142857
2015-06-03 21:00:00,São Paulo,Santos,3.0,2.0,2015.0,pontos corridos,2,0,0,1,0,0,0,1,0,0,0,0.375,0.2857142857142857
2021-06-16 21:30:00,Juventude,Palmeiras,0.0,3.0,2021.0,pontos corridos,0,0,0,0,0,1,1,0,0,0,0,0.0,0.42857142857142855
2015-09-13 16:00:00,Grêmio,São Paulo,1.0,2.0,2015.0,pontos corridos,0,0,0,0,0,1,0,0,1,0,0,0.125,0.2857142857142857
2019-10-27 18:00:00,Avaí,Palmeiras,1.0,2.0,2019.0,pontos corridos,0,0,0,0,0,1,1,0,0,0,0,0.125,0.2857142857142857
2014-07-27 16:00:00,Goiás,São Paulo,2.0,1.0,2014.0,pontos corridos,2,0,0,0,0,1,0,0,1,0,0,0.25,0.14285714285714285
2016-07-31 16:00:00,Santos,Cruzeiro,2.0,0.0,2016.0,pontos corridos,2,0,1,0,0,0,0,0,0,0,1,0.25,0.0
2021-06-23 19:00:00,Red Bull Bragantino,Palmeiras,3.0,1.0,2021.0,pontos corridos,2,0,0,0,0,1,1,0,0,0,0,0.375,0.14285714285714285
2018-08-25 19:00:00,Corinthians,Paraná,1.0,0.0,2018.0,pontos corridos,2,0,0,0,1,0,0,0,0,0,1,0.125,0.0
2021-02-17 19:30:00,Coritiba,Palmeiras,1.0,0.0,2020.0,pontos corridos,2,0,0,0,0,1,1,0,0,0,0,0.125,0.0
2015-11-07 19:30:00,Corinthians,Coritiba,2.0,1.0,2015.0,pontos corridos,2,0,0,0,1,0,0,0,0,0,1,0.25,0.14285714285714285
2021-08-17 21:30:00,Palmeiras,São Paulo,3.0,0.0,2021.0,quarterfinals,2,1,0,0,0,0,0,0,1,0,0,0.375,0.0
2013-10-13 16:00:00,São Paulo,Corinthians,0.0,0.0,2013.0,pontos corridos,1,0,0,1,0,0,0,0,0,1,0,0.0,0.0
2013-11-03 17:00:00,Santos,Cruzeiro,0.0,1.0,2013.0,pontos corridos,0,0,1,0,0,0,0,0,0,0,1,0.0,0.14285714285714285
2018-05-27 16:00:00,Santos,Cruzeiro,0.0,1.0,2018.0,pontos corridos,0,0,1,0,0,0,0,0,0,0,1,0.0,0.14285714285714285
2014-07-17 19:30:00,Corinthians,Internacional,2.0,1.0,2014.0,pontos corridos,2,0,0,0,1,0,0,0,0,0,1,0.25,0.14285714285714285
2012-11-11 17:00:00,Grêmio,São Paulo,2.0,1.0,2012.0,pontos corridos,2,0,0,0,0,1,0,0,1,0,0,0.25,0.14285714285714285
